Water_Consumption_Per_Building,Recycling_Rate,Utilization_Rate,Air_Quality_Index,Issue_Resolution_Time,Resident_Count,Water_Per_Resident,high_water_residents,low_air_high_issue,low_air_high_residents,high_issue_residents,high_recycling_utilization,Site_Area_Banashankari,Site_Area_Electronic City,Site_Area_HSR Layout,Site_Area_Hebbal,Site_Area_Indiranagar,Site_Area_Jayanagar,Site_Area_Koramangala,Site_Area_Malleshwaram,Site_Area_Whitefield,Site_Area_Yelahanka,Structure_Type_Industrial,Structure_Type_Institutional,Structure_Type_Residential,Electricity_Cost
0.0,0.2725558473925491,0.6545870391132815,0.35750770077437427,0.7385572687265539,0.3035019455252918,7.125529503235268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13646.25363
0.381739242565992,0.2319502115641804,0.8682829891892276,0.5231117943543011,0.016554362307923655,0.19584954604409857,0.00324033443765915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16482.13776
0.48562402198765225,0.4846749097534544,1.0,0.5608663451803523,0.1387989833618808,0.45136186770428016,0.0017593569528966094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27353.69484
0.572929066413454,0.5096268706654435,0.9752228291621292,0.47533765852507015,0.2081238640925202,0.40207522697795073,0.002326436256153459,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21711.86952
0.40113792059197306,0.6552370806013997,0.5492636414313765,0.2760257281037896,0.1147915175081287,0.4941634241245136,0.0013303209542896567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21567.50877
0.0,0.28016669155320617,1.0,0.3189706859056832,0.18848429768795955,0.3385214007782101,6.016082431145908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11389.1063
0.12177584590331084,0.45899322599410136,0.6832532258460584,0.32929517016098764,0.06478426275545693,0.3942931258106355,0.0005410163231030488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15931.617
0.07481753980295099,0.2747476635566606,0.4276063600344329,0.47337150018172164,0.2062838730877683,0.5123216601815823,0.00026146951937120887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18565.01665
0.32376148345828426,0.44631923896961306,0.4757165867167979,0.21346661753424284,0.4512527383111511,0.38780804150453957,0.0013844694513826998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14472.34584
0.14227966330147238,0.11941097499583775,0.6039962194958419,0.2997186397789821,0.33481097964289774,0.7626459143968871,0.0003057125470810988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23649.90039
0.12478630525679191,0.4255882068738661,1.0,0.5865981447726208,0.045240963799561454,0.5784695201037613,0.00036592655707064334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23619.21885
0.0,0.4129563771362242,0.48332725675195937,0.430194049390695,0.48099855696472954,0.07392996108949416,0.00039979615404302975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12615.90976
0.5600229276225763,0.43622767851209576,0.7455681886531436,0.6289664817753354,0.3518393692817796,0.19066147859922178,0.004820754307184805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.630458
0.4363086281694451,0.24502470872007145,0.39021583783046304,0.09510953470163967,0.7327805497384643,0.3320363164721141,0.0021645524944974895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20723.26377
0.22726322030503412,0.1022771154208434,0.7340206825630988,0.726744286914823,0.3652505981299754,0.4798962386511024,0.0007904262409386626,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11069.93221
0.39752231316749803,0.2913096183174772,0.6708266380166883,0.17540914152527462,0.18276393322313905,0.0,0.517574083865854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11695.70149
0.06435169046423188,0.9004229381141889,0.8551314418979687,0.19982672724103975,0.2850282804867316,0.39040207522697795,0.0003112659455953092,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19497.64834
0.22470160926807436,0.4523355536645766,0.7731103457704882,0.586441796051779,0.226572578298672,0.19584954604409857,0.001960840690602063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13736.84685
0.2663841222508359,0.4368096202946868,0.6996057366052613,0.3016423919769606,0.08127239203654531,0.4267185473411154,0.0010399692526059615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14587.69489
0.059773284504565635,0.16968408064795207,0.6153069735287069,0.1927912659998875,0.31480218685185546,0.5603112840466926,0.00019298732468190307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26943.24096
0.33911568404684045,0.26231832853299625,0.6534907235799894,0.0904043670907593,0.11994215153452902,0.3942931258106355,0.0014235220132685616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24515.27579
0.14625975897805946,0.54273282293638,0.9122288207123166,0.12207483020584638,0.3083223426758445,0.4721141374837873,0.0005291723798946022,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19962.14009
0.0,0.15618539666008924,0.3932391156170156,0.35190860016803144,0.2731207047898844,0.5706874189364461,2.0966324364000458e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23201.76738
0.6589282543231801,0.3365608154979104,0.9295132228138081,0.13802035304019455,0.0003500443679858231,0.10765239948119326,0.00997964936940352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18793.25409
0.0020163280769857073,0.3934460536207774,0.5724372040357062,0.28456994423333987,0.041994485642921395,0.5460440985732814,2.9466608906851622e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20766.21287
0.00785112204165175,0.26002131887703855,0.8323072430727194,0.017592871396275828,0.22214475770832443,0.1621271076523995,0.00024155588626530435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15414.86307
0.7004996126815605,0.2854306702006545,1.0,0.02557641291263938,0.1709721327885771,0.32036316472114135,0.003563728170898738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16834.41457
0.24325886513258493,0.07975359308820142,0.4354088591519943,0.185036890138641,0.18838127968480411,0.020752269779507133,0.01917319328251169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13892.92877
0.2509465589114639,0.368595775400634,0.7193109680144956,0.46634069028926645,0.23618212303980557,0.0,0.3360475345952255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10260.09319
0.06194116732958441,0.3744292712793928,0.900790636192383,0.36985159702743525,0.569085924548494,0.45006485084306097,0.00025673134179333816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9882.930888
0.4300477181419631,0.26750237516222464,0.768875303796746,0.2748578767207822,0.2671139636604696,0.3229571984435798,0.0021951639618498888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24346.43192
0.33650804087945685,0.3489506011179883,0.5583466044539602,0.05324487076822544,0.29280148446828447,0.010376134889753566,0.04907998018240946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15176.37091
0.09765252996424606,0.3690519923245104,0.7379798354473752,0.5454051897402766,0.5150543747057297,0.3229571984435798,0.000548546434679205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17008.31642
0.3288277686907842,0.12271037565141424,0.4602501159981341,0.3829887203262172,0.18318584433565405,0.522697795071336,0.0010342310516439266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.94398
0.3450204072628156,0.27809912937081516,0.6955508796257224,0.2639136492323437,0.5165595857590392,0.3463035019455253,0.0016523648906495772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.78217
0.0,0.3857564078250396,1.0,0.4921519798689179,0.2212750367587989,0.0,0.025263100145274782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16023.08814
0.24069451481306936,0.36937768077706606,0.8322360234125867,0.3961170653801231,0.3592677464645041,0.32814526588845655,0.0012367762096018608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19717.83927
0.0,0.2614768759278196,0.4886477474245025,0.32052174728026883,0.6189815643805303,0.42153047989623865,4.12036737045243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13260.49884
0.10272316795374338,0.25678539318145804,0.8349054464811081,0.015989543144092594,0.11038810374895693,0.38002594033722437,0.0004823627159212555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14297.14286
0.05649583249451334,0.41689489029500537,0.27478543901724356,0.19729293729389757,0.24535757603180836,0.24254215304798962,0.0004703355588524023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13159.29748
0.4979515816156041,0.2798533597920268,0.5913215949018751,0.555137953918544,0.33267049451160846,0.4656290531776913,0.001746895007564425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15376.82848
0.49047652052879825,0.2909205378568723,0.6801987169012063,0.4195850657721041,0.03187399350009186,0.11543450064850844,0.006993925631364674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21334.32381
0.2580114489819173,0.6056481105988082,0.6491713784479574,0.2971910498276444,0.3742932599267343,0.5706874189364461,0.0007455330777128776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20644.3374
0.0,0.34668486011152283,0.5306879824288444,0.15028046107135148,0.1661752529029284,0.11802853437094682,0.00023859242869942194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10354.49896
0.24308514707761897,0.3417547031161489,0.7990404226014862,0.21125333988060405,0.12021492470050167,0.3009079118028534,0.0013642329528023899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18930.29345
0.22364750526384444,0.7110322235215994,0.7782083085437588,0.6264874781590887,0.2075701130553294,0.35797665369649806,0.0010548449857783046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13478.43807
0.4724000179864547,0.4982283719931507,1.0,0.5198819074013828,0.13234694772225525,0.016861219195849545,0.04355950360032622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24324.14438
0.49370979036181456,0.5809471603235243,0.24975803324217588,0.3394514383931753,0.20340090054148957,0.3942931258106355,0.002051249445360047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25241.47617
0.15713670130685284,0.41166534050564113,0.8734827928273436,0.27721763218333717,0.002077610212372353,0.37094682230869,0.0007298181955654613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15597.38457
0.0,0.42627767642042985,0.6739545768700712,0.24535329674746348,0.20686199816966466,0.5460440985732814,2.3549265674843325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16747.81495
0.2861214347776468,0.42583482008020757,0.37432516609056626,0.46086369519427467,0.0580658813778909,0.4280155642023346,0.0011105652562822972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22139.30213
0.3478045008629279,0.5241281365292636,0.8706684035778312,0.03471399574042751,0.6101994651587119,0.14137483787289234,0.004109393538797533,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17662.96375
0.36387501705759656,0.2955458199551843,0.9837780479884888,0.4517176349351504,0.27016084709955623,0.3981841763942931,0.001508857697496045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19272.17471
0.6605692368063895,0.251437225908299,0.968594726807033,0.42815685957806177,0.2222787473525335,0.3450064850843061,0.0031223266818257473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27627.23614
0.07956808564338515,0.29878520009990084,0.827846975013595,0.6048758173502173,0.3371938248672764,0.35278858625162124,0.00041722601746799616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21569.02962
0.15372645958623715,0.609593812564394,0.4270594972084351,0.2141529674947113,0.15756588097557583,0.44617380025940334,0.0005887625721740447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19464.88859
0.17169557654061882,0.5308938899252754,0.8048421256469724,0.29548715710403306,0.3802672472634817,0.4630350194552529,0.0006282225934610344,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16192.62578
0.14210548658848102,0.4810595292803754,0.8731611375956625,0.2586736395235016,0.15881746831278848,0.38910505836575876,0.0006323348965092274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21523.81066
0.23230618678499088,0.5561470806260039,0.8340083599785826,0.6044711795655009,0.3298023479853748,0.44357976653696496,0.0008761307611939245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23041.65675
0.16041887121079657,0.02538819500503204,0.7287589552392886,0.08143095545625917,0.19290969126257274,0.05577172503242542,0.005053826054021697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9364.325283
0.19723679008933503,0.4077776582152136,0.3605025106037459,0.30873196368998446,0.3116845794019905,0.03761348897535668,0.008949169321588535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18540.92513
0.0,0.4646061331026193,0.6815326978496894,0.2083264484693569,0.12348724009339,0.1880674448767834,0.00013688210078318912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16876.05311
0.1701236355729644,0.18594338414504544,0.6421523065355466,0.6417881851447725,0.3559114107583706,0.41374837872892345,0.0007010631324509244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19226.09358
0.12941785507939504,0.2047934752007547,0.8175883992208479,0.10232495093733739,0.07409658044377722,0.19584954604409857,0.0011844983252707305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16892.66239
0.10398148987277973,0.44768186910197144,0.641142176852922,0.4036709915402906,0.30337907754558696,0.7392996108949416,0.00023343188588163802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20284.70798
0.10750709029701219,0.14512495029773415,0.8244400224580206,0.7013772813032291,0.09505852161799762,0.25940337224383914,0.0007518640886402436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22674.25648
0.3833179514973526,0.17519186331886225,1.0,0.16322611600488293,0.07813830875907893,0.3722438391699092,0.0016997753143700772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19014.84966
0.1712132300498216,0.10082485864149622,0.19264941689149656,0.1321913036776278,0.2873658054961762,0.29701686121919585,0.0009955034946453444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11758.47061
0.15506408182725234,0.030009996802298867,0.4706846139026101,0.4604836258187891,0.3175446909404533,0.3385214007782101,0.0007931337530915001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17612.44661
0.0,0.03345243777545722,0.5992347025425586,0.28886953386785963,0.07495457775215464,0.6057068741893644,1.765660402034956e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29495.95027
0.27080935093416875,0.28853449198937975,0.6942223668752989,0.09764343732339069,0.5575427587586053,0.7081712062256809,0.0006229817237891922,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22408.59915
0.332557131762909,0.7473114190232248,0.9125484041899079,0.1303185911911707,0.3641080770555025,0.2697795071335927,0.002055245890650135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13886.42256
0.29863133756844895,0.3579811205093628,0.779332684961014,0.11923776422516354,0.46221012942369466,0.3035019455252918,0.0016450407656652404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16518.58664
0.1394833505874305,0.17025858748229408,0.88967154972812,0.40128520780295307,0.5228721372431037,0.1517509727626459,0.0016419238860455275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23027.23096
0.40220484348741853,0.4318928860969271,1.0,0.3274850061038993,0.32053115659416137,0.29442282749675747,0.00225925380120462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23250.93522
0.0,0.168881397980359,0.6607387190361744,0.5489399319946768,0.16607476226280193,0.35278858625162124,5.627000802960994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13215.22679
0.25798575992424816,0.13257785065355016,0.7224306279020507,0.15375685592390348,0.32472743265082177,0.1841763942931258,0.0023747980199051496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17725.90632
0.10934572284774866,0.49642867337322577,0.5108798549061275,0.5923081427848026,0.20649389259574746,0.47470817120622566,0.00040152309276955786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20025.29186
0.10991384570265675,0.1594351029106986,0.4858751555307274,0.37896168560329757,0.37092054977508293,0.45395590142671854,0.00042349003028840644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17999.15174
0.0,0.03184183419855089,0.524319413123806,0.08464587517187669,0.26533603126232763,0.77431906614786,5.904698452313797e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28224.24626
0.01734603205336799,0.41386552775895113,0.5162858577004428,0.40802538039537917,0.446587665563708,0.7509727626459144,4.425589494849884e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21769.08286
0.369169567556107,0.59682572285364,0.6800595986769629,0.24113363754989975,0.2573963191222227,0.5823605706874189,0.0010358135398995814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20777.23396
0.3403294228205653,0.2870752370624145,0.6998340078043659,0.1904103841739236,0.16594085891454308,0.4630350194552529,0.0012115867392843425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27173.96742
0.0,0.41769179846477184,0.8985364713877473,0.12482991673163031,0.009094328807882607,0.3761348897535668,5.053770887771974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12037.20299
0.0,0.22128245244347908,0.8310260361287529,0.27358288366839606,0.23520213871290824,0.4085603112840467,4.3659554568357826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20226.90459
0.2741733927256335,0.18492861832188395,0.47597322698429295,0.06401889814183258,0.14623564103452408,0.17380025940337224,0.0026661843452035314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17395.26754
0.3164895972948299,0.10258665681007488,0.9236026725506499,0.36973695495139236,0.3566925443264905,0.14915693904020752,0.0035606290976979054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22531.0094
0.40893051349790976,0.6069434168659836,0.5909950535004387,0.31914502276314655,0.6288539795754556,0.05577172503242542,0.012048574126121779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8893.894899
0.08561873663417463,0.2594485237409185,0.8908134658645637,0.11931916496516289,0.4581769292941033,0.5771725032425421,0.000258068496729767,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24540.70178
0.1896867321642911,0.6114998939074132,0.7987388032570664,0.18234747857399236,0.29700986455994877,0.0,0.26018038306819846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10754.06602
0.4808770254151073,0.5029455096920067,0.8242089977253988,0.3495167751979405,0.2531323398215121,0.35019455252918286,0.0022545241089645678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16477.52189
0.3531695141203634,0.1634106287069858,0.43759960576514695,0.050366562472794765,0.10589446690663006,0.012970168612191958,0.04202558153166423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19187.44168
0.28691929905342534,0.13715716771007475,0.7478025977038729,0.3827987306894551,0.2870599183492956,0.3761348897535668,0.0012716195884938677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12368.6615
0.413443325231429,0.4070124616843937,0.7793483197230724,0.2640310616450308,0.43755197034724364,0.2814526588845655,0.0024284044548779408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18700.88147
0.17602350762028604,0.05681844794054305,0.43830299043027016,0.022319958091769766,0.4240232531981565,0.4098573281452659,0.0007310917905801594,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12200.98022
0.6028683498066291,0.35969685894715825,1.0,0.2844172972380827,0.05001022149252542,0.12710765239948119,0.007760779796947197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20177.08532
0.47705789778677365,0.44353127137613585,0.8149601277044516,0.15854641876599251,0.19036791969641614,0.1582360570687419,0.004972632194128872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20883.80308
